dataset,soc_id,sub_case,year,var_id,code,comment,references,source_coded_data,admin_comment
EA,Cj6,,2015,DistToCoast_km,114.1917163,,,,
EA,Cj7,,2015,DistToCoast_km,32.75528861,,,,
EA,Cj8,,2015,DistToCoast_km,4.304521606,,,,
EA,Cj9,,2015,DistToCoast_km,196.2113661,,,,
EA,Ea1,,2015,DistToCoast_km,75.51302005,,,,
EA,Ea10,,2015,DistToCoast_km,546.4108594,,,,
EA,Ea11,,2015,DistToCoast_km,831.8325107,,,,
EA,Ea12,,2015,DistToCoast_km,143.3824475,,,,
EA,Ea13,,2015,DistToCoast_km,952.5930336,,,,
EA,Ea2,,2015,DistToCoast_km,1168.220422,,,,
EA,Ea3,,2015,DistToCoast_km,1039.846573,,,,
EA,Ea4,,2015,DistToCoast_km,1214.908286,,,,
EA,Ea5,,2015,DistToCoast_km,1229.969226,,,,
EA,Ea6,,2015,DistToCoast_km,101.8709622,,,,
EA,Ea7,,2015,DistToCoast_km,949.0404267,,,,
EA,Ea8,,2015,DistToCoast_km,289.6311111,,,,
EA,Ea9,,2015,DistToCoast_km,663.1199292,,,,
EA,Eb1,,2015,DistToCoast_km,2029.644235,,,,
EA,Eb2,,2015,DistToCoast_km,1521.43144,,,,
EA,Eb3,,2015,DistToCoast_km,1858.74453,,,,
EA,Eb4,,2015,DistToCoast_km,817.0349299,,,,
EA,Eb5,,2015,DistToCoast_km,1297.043703,,,,
EA,Eb6,,2015,DistToCoast_km,1636.116841,,,,
EA,Eb7,,2015,DistToCoast_km,313.0325579,,,,
EA,Eb8,,2015,DistToCoast_km,1500.494612,,,,
EA,Ec1,,2015,DistToCoast_km,5.451180397,,,,
EA,Ec10,,2015,DistToCoast_km,476.7842877,,,,
EA,Ec11,,2015,DistToCoast_km,1095.042166,,,,
EA,Ec2,,2015,DistToCoast_km,684.2724597,,,,
EA,Ec3,,2015,DistToCoast_km,168,Distance to coast corrected manually; calculated value was influenced by map edge (society is close to 180 degrees East),,,
EA,Ec4,,2015,DistToCoast_km,6.875739291,,,,
EA,Ec5,,2015,DistToCoast_km,7.435165532,,,,
EA,Ec6,,2015,DistToCoast_km,173.9135588,,,,
EA,Ec7,,2015,DistToCoast_km,8.64568909,,,,
EA,Ec8,,2015,DistToCoast_km,807.8448263,,,,
EA,Ec9,,2015,DistToCoast_km,406.5630043,,,,
EA,Ed1,,2015,DistToCoast_km,1442.32688,,,,
EA,Ed10,,2015,DistToCoast_km,89.44204113,,,,
EA,Ed13,,2015,DistToCoast_km,0.466640386,,,,
EA,Ed14,,2015,DistToCoast_km,197.583244,,,,
EA,Ed15a,,2015,DistToCoast_km,1.807745706,,,,
EA,Ed15b,,2015,DistToCoast_km,77.85668013,,,,
EA,Ed16,,2015,DistToCoast_km,39.49143791,,,,
EA,Ed2,,2015,DistToCoast_km,954.0340102,,,,
EA,Ed3,,2015,DistToCoast_km,455.8052781,,,,
EA,Ed4,,2015,DistToCoast_km,478.7235651,,,,
EA,Ed5,,2015,DistToCoast_km,55.46628876,,,,
EA,Ed6,,2015,DistToCoast_km,125.6764889,,,,
EA,Ed7,,2015,DistToCoast_km,1.42427991,,,,
EA,Ed8,,2015,DistToCoast_km,869.8863788,,,,
EA,Ed9,,2015,DistToCoast_km,36.70466069,,,,
EA,Ee1,,2015,DistToCoast_km,681.2416069,,,,
EA,Ee2,,2015,DistToCoast_km,1499.721802,,,,
EA,Ee3,,2015,DistToCoast_km,604.3000209,,,,
EA,Ee4,,2015,DistToCoast_km,801.7549327,,,,
EA,Ee5,,2015,DistToCoast_km,1214.908286,,,,
EA,Ee6,,2015,DistToCoast_km,648.1548199,,,,
EA,Ee7,,2015,DistToCoast_km,474.0987465,,,,
EA,Ee8,,2015,DistToCoast_km,757.4019556,,,,
EA,Ef1,,2015,DistToCoast_km,222.7970077,,,,
EA,Ef10,,2015,DistToCoast_km,370.2227531,,,,
EA,Ef11,,2015,DistToCoast_km,646.6812505,,,,
EA,Ef2,,2015,DistToCoast_km,86.04913918,,,,
EA,Ef3,,2015,DistToCoast_km,880.8870641,,,,
EA,Ef4,,2015,DistToCoast_km,208.782346,,,,
EA,Ef5,,2015,DistToCoast_km,115.8234175,,,,
EA,Ef6,,2015,DistToCoast_km,269.3684349,,,,
EA,Ef7,,2015,DistToCoast_km,996.2310561,,,,
EA,Ef8,,2015,DistToCoast_km,1242.055886,,,,
EA,Ef9,,2015,DistToCoast_km,426.8065123,,,,
EA,Eg1,,2015,DistToCoast_km,139.1914969,,,,
EA,Eg10,,2015,DistToCoast_km,286.7774024,,,,
EA,Eg11,,2015,DistToCoast_km,437.3742462,,,,
EA,Eg12,,2015,DistToCoast_km,101.4075929,,,,
EA,Eg13,,2015,DistToCoast_km,344.7065963,,,,
EA,Eg14,,2015,DistToCoast_km,101.4075929,,,,
EA,Eg2,,2015,DistToCoast_km,86.48035553,,,,
EA,Eg3,,2015,DistToCoast_km,253.2860798,,,,
EA,Eg4,,2015,DistToCoast_km,152.8133288,,,,
EA,Eg5,,2015,DistToCoast_km,59.19497672,,,,
EA,Eg6,,2015,DistToCoast_km,14.23404517,,,,
EA,Eg7,,2015,DistToCoast_km,154.8196422,,,,
EA,Eg8,,2015,DistToCoast_km,208.782346,,,,
EA,Eg9,,2015,DistToCoast_km,504.3552087,,,,
EA,Eh1,,2015,DistToCoast_km,1.611491541,,,,
EA,Eh10,,2015,DistToCoast_km,104.3342255,,,,
EA,Eh2,,2015,DistToCoast_km,168.6190388,,,,
EA,Eh3,,2015,DistToCoast_km,104.3342255,,,,
EA,Eh4,,2015,DistToCoast_km,50.33455778,,,,
EA,Eh5,,2015,DistToCoast_km,4.843382918,,,,
EA,Eh6,,2015,DistToCoast_km,12.85621558,,,,
EA,Eh7,,2015,DistToCoast_km,30.90626797,,,,
EA,Eh8,,2015,DistToCoast_km,6.017989245,,,,
EA,Eh9,,2015,DistToCoast_km,7.504016034,,,,
EA,Ei1,,2015,DistToCoast_km,358.8714252,,,,
EA,Ei10,,2015,DistToCoast_km,58.63437362,,,,
EA,Ei11,,2015,DistToCoast_km,357.6927534,,,,
EA,Ei12,,2015,DistToCoast_km,357.6927534,,,,
EA,Ei13,,2015,DistToCoast_km,441.9658651,,,,
EA,Ei14,,2015,DistToCoast_km,535.4273797,,,,
EA,Ei15,,2015,DistToCoast_km,441.9658651,,,,
EA,Ei16,,2015,DistToCoast_km,507.0576246,,,,
EA,Ei17,,2015,DistToCoast_km,441.9658651,,,,
EA,Ei18,,2015,DistToCoast_km,478.9275662,,,,
EA,Ei19,,2015,DistToCoast_km,183.4239308,,,,
EA,Ei2,,2015,DistToCoast_km,535.4273797,,,,
EA,Ei20,,2015,DistToCoast_km,58.63437362,,,,
EA,Ei3,,2015,DistToCoast_km,118.8891435,,,,
EA,Ei4,,2015,DistToCoast_km,106.9447308,,,,
EA,Ei5,,2015,DistToCoast_km,662.5308713,,,,
EA,Ei6,,2015,DistToCoast_km,357.6927534,,,,
EA,Ei7,,2015,DistToCoast_km,0.165044958,,,,
EA,Ei8,,2015,DistToCoast_km,362.6735521,,,,
EA,Ei9,,2015,DistToCoast_km,3.686669978,,,,
EA,Ej1,,2015,DistToCoast_km,497.3514569,,,,
EA,Ej10,,2015,DistToCoast_km,136.1630288,,,,
EA,Ej11,,2015,DistToCoast_km,13.96304025,,,,
EA,Ej12,,2015,DistToCoast_km,127.3057743,,,,
EA,Ej13,,2015,DistToCoast_km,154.0123664,,,,
EA,Ej14,,2015,DistToCoast_km,109.424031,,,,
EA,Ej15,,2015,DistToCoast_km,171.9535421,,,,
EA,Ej16,,2015,DistToCoast_km,424.1964114,,,,
EA,Ej2,,2015,DistToCoast_km,160.2093715,,,,
EA,Ej3,,2015,DistToCoast_km,45.35275824,,,,
EA,Ej4,,2015,DistToCoast_km,11.58312463,,,,
EA,Ej5,,2015,DistToCoast_km,174.662895,,,,
EA,Ej6,,2015,DistToCoast_km,1.023265753,,,,
EA,Ej7,,2015,DistToCoast_km,507.0322419,,,,
EA,Ej8,,2015,DistToCoast_km,31.68195247,,,,
EA,Ej9,,2015,DistToCoast_km,164.9133346,,,,
EA,Ia1,,2015,DistToCoast_km,53.85226821,,,,
EA,Ia10,,2015,DistToCoast_km,53.85226821,,,,
EA,Ia11,,2015,DistToCoast_km,25.08443572,,,,
EA,Ia12,,2015,DistToCoast_km,7.62473551,,,,
EA,Ia13,,2015,DistToCoast_km,0.356665998,,,,
EA,Ia14,,2015,DistToCoast_km,0.666581048,,,,
EA,Ia15,,2015,DistToCoast_km,39.53946765,,,,
EA,Ia16,,2015,DistToCoast_km,53.26023811,,,,
EA,Ia17,,2015,DistToCoast_km,12.21069071,,,,
EA,Ia18,,2015,DistToCoast_km,18.21563415,,,,
EA,Ia2,,2015,DistToCoast_km,58.61403371,,,,
EA,Ia3,,2015,DistToCoast_km,58.61403371,,,,
EA,Ia4,,2015,DistToCoast_km,19.11897528,,,,
EA,Ia5,,2015,DistToCoast_km,25.18045542,,,,
EA,Ia6,,2015,DistToCoast_km,15.2520347,,,,
EA,Ia7,,2015,DistToCoast_km,0.376403738,,,,
EA,Ia8,,2015,DistToCoast_km,58.61403371,,,,
EA,Ia9,,2015,DistToCoast_km,1.803509608,,,,
EA,Ib1,,2015,DistToCoast_km,68.5348318,,,,
EA,Ib2,,2015,DistToCoast_km,8.361963957,,,,
EA,Ib3,,2015,DistToCoast_km,1.762828975,,,,
EA,Ib4,,2015,DistToCoast_km,36.37187446,,,,
EA,Ib5,,2015,DistToCoast_km,62.32972463,,,,
EA,Ib6,,2015,DistToCoast_km,60.7219196,,,,
EA,Ib7,,2015,DistToCoast_km,3.012268562,,,,
EA,Ib8,,2015,DistToCoast_km,113.7730387,,,,
EA,Ib9,,2015,DistToCoast_km,179.0396768,,,,
EA,Ic1,,2015,DistToCoast_km,32.50802004,,,,
EA,Ic10,,2015,DistToCoast_km,5.581044333,,,,
EA,Ic11,,2015,DistToCoast_km,2.516883002,,,,
EA,Ic12,,2015,DistToCoast_km,20.99530246,,,,
EA,Ic13,,2015,DistToCoast_km,3.842108643,,,,
EA,Ic2,,2015,DistToCoast_km,2.643012736,,,,
EA,Ic3,,2015,DistToCoast_km,9.495580537,,,,
EA,Ic4,,2015,DistToCoast_km,7.041098069,,,,
EA,Ic5,,2015,DistToCoast_km,35.76371444,,,,
EA,Ic6,,2015,DistToCoast_km,3.36364734,,,,
EA,Ic7,,2015,DistToCoast_km,4.006631512,,,,
EA,Ic8,,2015,DistToCoast_km,3.463009668,,,,
EA,Ic9,,2015,DistToCoast_km,3.019869419,,,,
EA,Id1,,2015,DistToCoast_km,873.1536546,,,,
EA,Id10,,2015,DistToCoast_km,793.2423453,,,,
EA,Id11,,2015,DistToCoast_km,21.17916374,,,,
EA,Id12,,2015,DistToCoast_km,36.08045919,,,,
EA,Id13,,2015,DistToCoast_km,15.77519584,,,,
EA,Id2,,2015,DistToCoast_km,2.933016297,,,,
EA,Id3,,2015,DistToCoast_km,1.713987464,,,,
EA,Id4,,2015,DistToCoast_km,494.8506861,,,,
EA,Id5,,2015,DistToCoast_km,41.93883927,,,,
EA,Id6,,2015,DistToCoast_km,45.51233159,,,,
EA,Id7,,2015,DistToCoast_km,27.67102395,,,,
EA,Id8,,2015,DistToCoast_km,54.08054352,,,,
EA,Id9,,2015,DistToCoast_km,515.326152,,,,
EA,Ie1,,2015,DistToCoast_km,54.85546445,,,,
EA,Ie10,,2015,DistToCoast_km,7.203667328,,,,
EA,Ie11,,2015,DistToCoast_km,163.0333987,,,,
EA,Ie12,,2015,DistToCoast_km,101.2691955,,,,
EA,Ie13,,2015,DistToCoast_km,11.31234788,,,,
EA,Ie14,,2015,DistToCoast_km,0.096488433,,,,
EA,Ie15,,2015,DistToCoast_km,46.81170399,,,,
EA,Ie16,,2015,DistToCoast_km,173.2606639,,,,
EA,Ie17,,2015,DistToCoast_km,101.8372603,,,,
EA,Ie18,,2015,DistToCoast_km,12.18939515,,,,
EA,Ie19,,2015,DistToCoast_km,5.023780367,,,,
EA,Ie2,,2015,DistToCoast_km,43.08426937,,,,
EA,Ie20,,2015,DistToCoast_km,7.203667328,,,,
EA,Ie21,,2015,DistToCoast_km,26.91086395,,,,
EA,Ie22,,2015,DistToCoast_km,7.203667328,,,,
EA,Ie23,,2015,DistToCoast_km,231.5839216,,,,
EA,Ie24,,2015,DistToCoast_km,52.53724782,,,,
EA,Ie25,,2015,DistToCoast_km,60.73147232,,,,
EA,Ie26,,2015,DistToCoast_km,52.10003316,,,,
EA,Ie27,,2015,DistToCoast_km,66.96808267,,,,
EA,Ie28,,2015,DistToCoast_km,4.841797359,,,,
EA,Ie29,,2015,DistToCoast_km,4.004664791,,,,
EA,Ie3,,2015,DistToCoast_km,20.68442731,,,,
EA,Ie30,,2015,DistToCoast_km,6.723346434,,,,
EA,Ie31,,2015,DistToCoast_km,101.8372603,,,,
EA,Ie32,,2015,DistToCoast_km,6.490751754,,,,
EA,Ie33,,2015,DistToCoast_km,43.32792542,,,,
EA,Ie34,,2015,DistToCoast_km,6.076360883,,,,
EA,Ie35,,2015,DistToCoast_km,70.32741675,,,,
EA,Ie36,,2015,DistToCoast_km,69.4185321,,,,
EA,Ie37,,2015,DistToCoast_km,243.9837098,,,,
EA,Ie38,,2015,DistToCoast_km,180.0667475,,,,
EA,Ie39,,2015,DistToCoast_km,4.046830532,,,,
EA,Ie4,,2015,DistToCoast_km,4.213175985,,,,
EA,Ie5,,2015,DistToCoast_km,16.33188546,,,,
EA,Ie6,,2015,DistToCoast_km,6.688521954,,,,
EA,Ie7,,2015,DistToCoast_km,163.0333987,,,,
EA,Ie8,,2015,DistToCoast_km,52.67171552,,,,
EA,Ie9,,2015,DistToCoast_km,52.53724782,,,,
EA,If1,,2015,DistToCoast_km,4.046354758,,,,
EA,If10,,2015,DistToCoast_km,0.319495527,,,,
EA,If11,,2015,DistToCoast_km,2.889787938,,,,
EA,If12,,2015,DistToCoast_km,0.138274672,,,,
EA,If13,,2015,DistToCoast_km,1.370705496,,,,
EA,If14,,2015,DistToCoast_km,2.509667015,,,,
EA,If15,,2015,DistToCoast_km,2.106113653,,,,
EA,If16,,2015,DistToCoast_km,0.608425622,,,,
EA,If17,,2015,DistToCoast_km,0.102112618,,,,
EA,If2,,2015,DistToCoast_km,0.294760452,,,,
EA,If3,,2015,DistToCoast_km,0.781754054,,,,
EA,If4,,2015,DistToCoast_km,0.358138398,,,,
EA,If5,,2015,DistToCoast_km,7.344933896,,,,
EA,If6,,2015,DistToCoast_km,1.284768078,,,,
EA,If7,,2015,DistToCoast_km,0.046405053,,,,
EA,If8,,2015,DistToCoast_km,1.816013948,,,,
EA,If9,,2015,DistToCoast_km,0.226026513,,,,
EA,Ig1,,2015,DistToCoast_km,12.27667187,,,,
EA,Ig10,,2015,DistToCoast_km,2.794667913,,,,
EA,Ig11,,2015,DistToCoast_km,2.24870229,,,,
EA,Ig12,,2015,DistToCoast_km,5.712799463,,,,
EA,Ig13,,2015,DistToCoast_km,0.236520587,,,,
EA,Ig14,,2015,DistToCoast_km,3.669465176,,,,
EA,Ig15,,2015,DistToCoast_km,3.292865325,,,,
EA,Ig16,,2015,DistToCoast_km,1.878345861,,,,
EA,Ig17,,2015,DistToCoast_km,0.323648118,,,,
EA,Ig18,,2015,DistToCoast_km,12.179677,,,,
EA,Ig19,,2015,DistToCoast_km,1.816365933,,,,
EA,Ig2,,2015,DistToCoast_km,2.442228685,,,,
EA,Ig20,,2015,DistToCoast_km,11.76872195,,,,
EA,Ig21,,2015,DistToCoast_km,1.060731513,,,,
EA,Ig3,,2015,DistToCoast_km,6.229930998,,,,
EA,Ig4,,2015,DistToCoast_km,1.628764051,,,,
EA,Ig5,,2015,DistToCoast_km,1.816365933,,,,
EA,Ig6,,2015,DistToCoast_km,5.266475675,,,,
EA,Ig7,,2015,DistToCoast_km,3.162203248,,,,
EA,Ig8,,2015,DistToCoast_km,5.305874304,,,,
EA,Ig9,,2015,DistToCoast_km,2.794667913,,,,
EA,Ih1,,2015,DistToCoast_km,0.535314011,,,,
EA,Ih10,,2015,DistToCoast_km,0.743041751,,,,
EA,Ih11,,2015,DistToCoast_km,2.487828704,,,,
EA,Ih12,,2015,DistToCoast_km,5.130842829,,,,
EA,Ih13,,2015,DistToCoast_km,4.945706158,,,,
EA,Ih14,,2015,DistToCoast_km,25.41856346,,,,
EA,Ih2,,2015,DistToCoast_km,3.182379046,,,,
EA,Ih3,,2015,DistToCoast_km,3.18221041,,,,
EA,Ih4,,2015,DistToCoast_km,1.394708148,,,,
EA,Ih5,,2015,DistToCoast_km,19.18940907,,,,
EA,Ih6,,2015,DistToCoast_km,1.821719022,,,,
EA,Ih7,,2015,DistToCoast_km,4.89228555,,,,
EA,Ih8,,2015,DistToCoast_km,25.41856346,,,,
EA,Ih9,,2015,DistToCoast_km,5.669301497,,,,
EA,Ii1,,2015,DistToCoast_km,10.12666251,,,,
EA,Ii10,,2015,DistToCoast_km,5.008989934,,,,
EA,Ii12,,2015,DistToCoast_km,2.507926116,,,,
EA,Ii13,,2015,DistToCoast_km,0.141520576,,,,
EA,Ii14,,2015,DistToCoast_km,8.647643817,,,,
EA,Ii2,,2015,DistToCoast_km,1.018567657,,,,
EA,Ii3,,2015,DistToCoast_km,1.383492846,,,,
EA,Ii4,,2015,DistToCoast_km,0.486375385,,,,
EA,Ii5,,2015,DistToCoast_km,0.87816361,,,,
EA,Ii6,,2015,DistToCoast_km,1.518927719,,,,
EA,Ii7,,2015,DistToCoast_km,0.374821165,,,,
EA,Ii8,,2015,DistToCoast_km,0.881137849,,,,
EA,Ii9,,2015,DistToCoast_km,6.543355407,,,,
EA,Ij1,,2015,DistToCoast_km,0.974105555,,,,
EA,Ij10,,2015,DistToCoast_km,2.508352801,,,,
EA,Ij2,,2015,DistToCoast_km,68.98838664,,,,
EA,Ij3,,2015,DistToCoast_km,2.569270433,,,,
EA,Ij4,,2015,DistToCoast_km,0.542708365,,,,
EA,Ij5,,2015,DistToCoast_km,0.454569832,,,,
EA,Ij6,,2015,DistToCoast_km,7.015990352,,,,
EA,Ij7,,2015,DistToCoast_km,0.161182049,,,,
EA,Ij8,,2015,DistToCoast_km,4.618677155,,,,
EA,Ij9,,2015,DistToCoast_km,3.74809604,,,,
EA,Na1,,2015,DistToCoast_km,319.4789132,,,,
EA,Na10,,2015,DistToCoast_km,1.986087993,,,,
EA,Na11,,2015,DistToCoast_km,6.679902436,,,,
EA,Na12,,2015,DistToCoast_km,264.2832512,,,,
EA,Na13,,2015,DistToCoast_km,1.254349718,,,,
EA,Na14,,2015,DistToCoast_km,15.54067279,,,,
EA,Na15,,2015,DistToCoast_km,542.1993941,,,,
EA,Na16,,2015,DistToCoast_km,356.021268,,,,
EA,Na17,,2015,DistToCoast_km,793.7673996,,,,
EA,Na19,,2015,DistToCoast_km,249.137647,,,,
EA,Na2,,2015,DistToCoast_km,10.36852038,,,,
EA,Na20,,2015,DistToCoast_km,294.4785667,,,,
EA,Na21,,2015,DistToCoast_km,144.6071737,,,,
EA,Na22,,2015,DistToCoast_km,1.241064655,,,,
EA,Na23,,2015,DistToCoast_km,64.75819763,,,,
EA,Na24,,2015,DistToCoast_km,2.55403107,,,,
EA,Na25,,2015,DistToCoast_km,0.958313998,,,,
EA,Na26,,2015,DistToCoast_km,156.037748,,,,
EA,Na27,,2015,DistToCoast_km,125.8031795,,,,
EA,Na28,,2015,DistToCoast_km,425.2359218,,,,
EA,Na29,,2015,DistToCoast_km,817.5561664,,,,
EA,Na3,,2015,DistToCoast_km,40.15405704,,,,
EA,Na30,,2015,DistToCoast_km,566.3186304,,,,
EA,Na31,,2015,DistToCoast_km,272.9842265,,,,
EA,Na32,,2015,DistToCoast_km,128.9108688,,,,
EA,Na33,,2015,DistToCoast_km,641.7686297,,,,
EA,Na34,,2015,DistToCoast_km,552.2270576,,,,
EA,Na35,,2015,DistToCoast_km,512.0226368,,,,
EA,Na36,,2015,DistToCoast_km,906.0534097,,,,
EA,Na37,,2015,DistToCoast_km,807.518334,,,,
EA,Na38,,2015,DistToCoast_km,1020.891758,,,,
EA,Na39,,2015,DistToCoast_km,668.5217542,,,,
EA,Na4,,2015,DistToCoast_km,325.4996108,,,,
EA,Na40,,2015,DistToCoast_km,594.1359774,,,,
EA,Na41,,2015,DistToCoast_km,4.554369739,,,,
EA,Na42,,2015,DistToCoast_km,872.156405,,,,
EA,Na43,,2015,DistToCoast_km,4.645049587,,,,
EA,Na44,,2015,DistToCoast_km,19.09411995,,,,
EA,Na45,,2015,DistToCoast_km,406.826849,,,,
EA,Na5,,2015,DistToCoast_km,65.82330028,,,,
EA,Na6,,2015,DistToCoast_km,12.41925599,,,,
EA,Na7,,2015,DistToCoast_km,45.3611855,,,,
EA,Na8,,2015,DistToCoast_km,177.0163884,,,,
EA,Na9,,2015,DistToCoast_km,9.700485423,,,,
EA,Nb1,,2015,DistToCoast_km,2.994373474,,,,
EA,Nb10,,2015,DistToCoast_km,77.19540075,,,,
EA,Nb11,,2015,DistToCoast_km,0.648708572,,,,
EA,Nb12,,2015,DistToCoast_km,13.1003716,,,,
EA,Nb13,,2015,DistToCoast_km,36.18492098,,,,
EA,Nb14,,2015,DistToCoast_km,3.926276516,,,,
EA,Nb15,,2015,DistToCoast_km,1.528997515,,,,
EA,Nb16,,2015,DistToCoast_km,2.763775404,,,,
EA,Nb17,,2015,DistToCoast_km,43.21629361,,,,
EA,Nb18,,2015,DistToCoast_km,3.287681573,,,,
EA,Nb19,,2015,DistToCoast_km,11.81620621,,,,
EA,Nb2,,2015,DistToCoast_km,2.763775404,,,,
EA,Nb20,,2015,DistToCoast_km,26.64255926,,,,
EA,Nb21,,2015,DistToCoast_km,36.30245516,,,,
EA,Nb22,,2015,DistToCoast_km,7.347030196,,,,
EA,Nb23,,2015,DistToCoast_km,3.395551748,,,,
EA,Nb24,,2015,DistToCoast_km,2.811522047,,,,
EA,Nb25,,2015,DistToCoast_km,12.38737239,,,,
EA,Nb26,,2015,DistToCoast_km,2.396186083,,,,
EA,Nb27,,2015,DistToCoast_km,45.34990998,,,,
EA,Nb28,,2015,DistToCoast_km,10.17616306,,,,
EA,Nb29,,2015,DistToCoast_km,10.17616306,,,,
EA,Nb3,,2015,DistToCoast_km,1.655966852,,,,
EA,Nb30,,2015,DistToCoast_km,99.87311855,,,,
EA,Nb31,,2015,DistToCoast_km,17.11677004,,,,
EA,Nb32,,2015,DistToCoast_km,177.7681294,,,,
EA,Nb33,,2015,DistToCoast_km,93.67905957,,,,
EA,Nb34,,2015,DistToCoast_km,99.87311855,,,,
EA,Nb35,,2015,DistToCoast_km,93.67905957,,,,
EA,Nb36,,2015,DistToCoast_km,24.94089042,,,,
EA,Nb37,,2015,DistToCoast_km,75.27223917,,,,
EA,Nb38,,2015,DistToCoast_km,60.65764856,,,,
EA,Nb39,,2015,DistToCoast_km,17.51399781,,,,
EA,Nb4,,2015,DistToCoast_km,9.69834282,,,,
EA,Nb5,,2015,DistToCoast_km,2.352456615,,,,
EA,Nb6,,2015,DistToCoast_km,17.11677004,,,,
EA,Nb7,,2015,DistToCoast_km,3.598521894,,,,
EA,Nb8,,2015,DistToCoast_km,11.75821385,,,,
EA,Nb9,,2015,DistToCoast_km,28.35585462,,,,
EA,Nc1,,2015,DistToCoast_km,100.3546836,,,,
EA,Nc10,,2015,DistToCoast_km,260.875211,,,,
EA,Nc11,,2015,DistToCoast_km,177.7681294,,,,
EA,Nc12,,2015,DistToCoast_km,238.3705936,,,,
EA,Nc13,,2015,DistToCoast_km,151.0592012,,,,
EA,Nc14,,2015,DistToCoast_km,177.7681294,,,,
EA,Nc15,,2015,DistToCoast_km,3.464012481,,,,
EA,Nc16,,2015,DistToCoast_km,50.83910158,,,,
EA,Nc17,,2015,DistToCoast_km,50.83910158,,,,
EA,Nc18,,2015,DistToCoast_km,50.83910158,,,,
EA,Nc19,,2015,DistToCoast_km,19.95957918,,,,
EA,Nc2,,2015,DistToCoast_km,385.4578195,,,,
EA,Nc20,,2015,DistToCoast_km,10.80519401,,,,
EA,Nc21,,2015,DistToCoast_km,20.68443791,,,,
EA,Nc22,,2015,DistToCoast_km,100.3546836,,,,
EA,Nc23,,2015,DistToCoast_km,242.9191695,,,,
EA,Nc24,,2015,DistToCoast_km,102.0087148,,,,
EA,Nc25,,2015,DistToCoast_km,176.97723,,,,
EA,Nc26,,2015,DistToCoast_km,38.50706725,,,,
EA,Nc27,,2015,DistToCoast_km,117.8821653,,,,
EA,Nc28,,2015,DistToCoast_km,3.753242974,,,,
EA,Nc29,,2015,DistToCoast_km,30.18366784,,,,
EA,Nc3,,2015,DistToCoast_km,102.0087148,,,,
EA,Nc30,,2015,DistToCoast_km,86.44221326,,,,
EA,Nc31,,2015,DistToCoast_km,110.9401903,,,,
EA,Nc32,,2015,DistToCoast_km,25.59247126,,,,
EA,Nc33,,2015,DistToCoast_km,25.59247126,,,,
EA,Nc34,,2015,DistToCoast_km,15.54090401,,,,
EA,Nc4,,2015,DistToCoast_km,260.875211,,,,
EA,Nc5,,2015,DistToCoast_km,186.7719249,,,,
EA,Nc6,,2015,DistToCoast_km,60.69382868,,,,
EA,Nc7,,2015,DistToCoast_km,75.27223917,,,,
EA,Nc8,,2015,DistToCoast_km,181.878131,,,,
EA,Nc9,,2015,DistToCoast_km,179.7783738,,,,
EA,Nd1,,2015,DistToCoast_km,231.6386924,,,,
EA,Nd10,,2015,DistToCoast_km,90.50532293,,,,
EA,Nd11,,2015,DistToCoast_km,268.3484564,,,,
EA,Nd12,,2015,DistToCoast_km,722.203312,,,,
EA,Nd13,,2015,DistToCoast_km,398.0313246,,,,
EA,Nd14,,2015,DistToCoast_km,386.3185813,,,,
EA,Nd15,,2015,DistToCoast_km,183.8765357,,,,
EA,Nd16,,2015,DistToCoast_km,87.90734111,,,,
EA,Nd17,,2015,DistToCoast_km,113.2990184,,,,
EA,Nd18,,2015,DistToCoast_km,177.297913,,,,
EA,Nd19,,2015,DistToCoast_km,295.330969,,,,
EA,Nd2,,2015,DistToCoast_km,835.9261501,,,,
EA,Nd20,,2015,DistToCoast_km,620.9083279,,,,
EA,Nd21,,2015,DistToCoast_km,584.632596,,,,
EA,Nd22,,2015,DistToCoast_km,422.7690115,,,,
EA,Nd23,,2015,DistToCoast_km,507.5110654,,,,
EA,Nd24,,2015,DistToCoast_km,342.5256157,,,,
EA,Nd25,,2015,DistToCoast_km,490.0423481,,,,
EA,Nd26,,2015,DistToCoast_km,343.9101884,,,,
EA,Nd27,,2015,DistToCoast_km,354.7513559,,,,
EA,Nd28,,2015,DistToCoast_km,426.7945369,,,,
EA,Nd29,,2015,DistToCoast_km,312.4385971,,,,
EA,Nd3,,2015,DistToCoast_km,514.8476333,,,,
EA,Nd30,,2015,DistToCoast_km,312.4385971,,,,
EA,Nd31,,2015,DistToCoast_km,223.3534053,,,,
EA,Nd32,,2015,DistToCoast_km,259.1575012,,,,
EA,Nd33,,2015,DistToCoast_km,401.3161852,,,,
EA,Nd34,,2015,DistToCoast_km,357.2918354,,,,
EA,Nd35,,2015,DistToCoast_km,469.9519143,,,,
EA,Nd36,,2015,DistToCoast_km,469.9519143,,,,
EA,Nd37,,2015,DistToCoast_km,552.8778037,,,,
EA,Nd38,,2015,DistToCoast_km,635.4174455,,,,
EA,Nd39,,2015,DistToCoast_km,663.9574751,,,,
EA,Nd4,,2015,DistToCoast_km,237.1323548,,,,
EA,Nd40,,2015,DistToCoast_km,824.7037207,,,,
EA,Nd41,,2015,DistToCoast_km,628.9401656,,,,
EA,Nd42,,2015,DistToCoast_km,628.9401656,,,,
EA,Nd43,,2015,DistToCoast_km,557.2895733,,,,
